agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
7.2,4.2,6.0,3.0,7,4,0,605,9,1,44.7,45.3,0,1.0,0.0384615384615384
4.1,1.2,3.0,0.0,3,1,0,716,9,1,59.0,59.7,1,11.69,0.1153846153846153
1.3,1.1,2.0,4.0,0,0,0,937,9,1,69.6,70.6,0,1.0,0.0384615384615384
4.2,2.2,6.0,1.0,4,2,0,884,9,1,80.0,80.9,1,17.8691,0.1153846153846153
5.9,1.5,7.0,1.0,6,1,0,839,9,1,81.8,82.6,0,1.0,0.0
6.9,2.1,6.0,0.0,7,1,0,949,9,1,83.9,84.8,0,1.0,0.0
7.5,4.6,3.0,7.0,7,4,0,2018,9,1,93.8,95.9,0,1.0,0.0
3.6,7.0,3.0,7.0,3,7,0,543,9,1,96.9,97.4,0,1.0,0.0
3.5,7.3,1.0,7.0,3,7,0,1237,9,1,98.4,99.6,0,1.0,0.0
5.8,6.4,4.0,6.0,6,6,0,3421,8,1,3.8,7.2,0,1.0,0.0
4.8,6.4,3.0,4.0,4,6,0,1983,8,1,8.6,10.5,0,1.0,0.0
4.2,5.4,2.0,2.0,3,4,0,1581,8,1,12.4,14.0,0,1.0,0.0
4.2,3.5,4.0,0.0,3,3,0,1438,8,1,20.0,21.4,1,1.0,0.0769230769230769
4.6,2.3,1.0,0.0,4,1,0,1714,8,1,25.2,26.9,0,1.0,0.0
1.6,1.3,2.0,0.0,1,0,0,1478,8,1,28.4,29.9,0,1.0,0.0
2.5,1.1,3.0,0.0,2,0,0,935,8,1,31.3,32.3,0,1.0,0.0
0.6,1.6,7.0,0.0,0,1,0,1807,8,1,39.2,41.1,1,1.0,0.0
7.5,0.6,7.0,3.0,7,0,0,1239,8,1,49.8,51.0,1,1.931,0.0
7.5,2.9,7.0,7.0,7,3,0,2367,8,1,52.2,54.6,0,1.0,0.0
6.6,6.6,7.0,6.0,6,6,0,970,8,1,57.2,58.2,0,1.0,0.0
6.7,7.3,7.0,2.0,7,6,0,2179,8,1,60.2,62.3,0,1.0,0.0384615384615384
7.2,2.3,7.0,5.0,7,2,0,1021,8,1,63.7,64.7,0,1.0,0.0
7.5,3.6,5.0,7.0,7,3,0,2040,8,1,73.3,75.3,0,1.0,0.0
6.5,6.9,1.0,7.0,6,6,0,2437,8,1,80.0,82.4,0,1.0,0.0
3.4,6.6,4.0,7.0,3,6,0,1480,8,1,87.0,88.5,0,1.0,0.0
6.6,6.5,2.0,1.0,6,6,0,1246,8,1,95.7,96.9,0,1.0,0.0
1.9,2.0,3.0,0.0,2,1,0,830,8,1,98.6,99.5,0,1.0,0.0
2.4,3.5,1.0,4.0,1,3,0,1057,5,1,8.3,9.4,0,1.0,0.0
0.4,4.6,2.0,7.0,0,5,0,1511,5,1,13.1,14.6,0,1.0,0.0
3.0,6.8,4.0,7.0,2,7,0,1292,5,1,16.2,17.4,1,1.0,0.0
4.3,7.6,4.0,7.0,4,7,0,3,5,1,17.7,17.7,1,1.0,0.0
3.9,7.5,3.0,7.0,4,7,0,1145,5,1,19.2,20.4,1,1.0,0.0
4.7,7.4,7.0,7.0,4,7,0,1265,5,1,23.1,24.4,1,1.0,0.0
7.0,7.0,7.0,3.0,7,7,0,1038,5,1,25.9,26.9,1,1.0,0.0
6.8,3.4,7.0,4.0,7,3,0,1343,5,1,28.6,30.0,0,1.0,0.0
7.7,5.3,4.0,3.0,7,4,0,1165,5,1,31.9,33.0,0,1.0,0.0
5.7,5.0,3.0,1.0,5,4,0,1522,5,1,35.6,37.1,0,1.0,0.0
3.8,1.6,4.0,1.0,3,1,0,601,5,1,37.8,38.4,0,1.0,0.0384615384615384
4.6,1.3,4.0,0.0,4,1,0,720,5,1,39.0,39.7,0,1.0,0.0384615384615384
4.6,0.9,2.0,0.0,4,0,0,859,5,1,41.3,42.1,0,1.0,0.0769230769230769
3.2,0.3,0.0,1.0,2,0,0,799,5,1,43.8,44.6,0,1.0,0.0
1.8,1.3,7.0,0.0,1,1,0,1541,5,1,46.7,48.3,0,1.0,0.0384615384615384
7.5,1.6,7.0,4.0,7,1,0,523,5,1,51.1,51.6,0,1.0,0.0
7.5,5.0,7.0,7.0,7,4,0,1125,5,1,53.0,54.2,0,1.0,0.0
7.4,7.2,4.0,7.0,7,7,0,1243,5,1,55.0,56.2,1,1.0,0.0
4.7,7.5,2.0,7.0,4,7,0,809,5,1,57.0,57.8,1,1.0,0.0
2.7,7.5,1.0,4.0,2,7,0,888,5,1,58.4,59.3,1,-3.1,0.0
1.5,4.5,4.0,3.0,1,4,0,1057,5,1,59.9,61.0,1,1.0,0.0
4.5,3.6,7.0,3.0,4,3,0,1426,5,1,61.5,63.0,1,1.0,0.0
7.6,3.6,7.0,0.0,7,3,0,1698,5,1,63.5,65.2,0,1.0,0.0384615384615384
7.6,0.7,4.0,0.0,7,0,0,1591,5,1,65.7,67.3,1,1.49,0.0
4.5,0.5,3.0,1.0,4,0,0,928,5,1,67.9,68.8,0,1.0,0.0
3.8,1.5,4.0,1.0,3,1,0,899,5,1,69.4,70.3,0,1.0,0.0384615384615384
4.4,1.7,2.0,0.0,4,1,0,1109,5,1,70.7,71.9,1,1.0,0.0769230769230769
2.9,0.5,2.0,7.0,2,0,0,1234,5,1,72.8,74.0,0,1.0,0.0
2.4,7.4,4.0,7.0,2,7,0,1136,5,1,74.6,75.7,1,1.0,0.0
4.3,7.5,7.0,7.0,4,7,0,778,5,1,76.3,77.1,1,1.0,0.0
7.4,7.7,7.0,4.0,7,7,0,1253,5,1,77.5,78.8,1,1.0,0.0
7.4,4.6,7.0,3.0,7,4,0,860,5,1,79.3,80.2,0,1.0,0.0
7.0,3.7,4.0,3.0,7,3,0,1828,5,1,81.2,83.0,0,1.0,0.0384615384615384
4.8,3.4,4.0,0.0,4,3,0,741,5,1,83.6,84.3,1,1.0,0.0
4.4,0.5,2.0,0.0,4,0,0,1412,5,1,93.9,95.3,0,2.69,0.0769230769230769
1.2,0.4,0.0,1.0,1,0,0,1067,5,1,97.8,98.9,1,1.0,0.0769230769230769
0.8,1.6,3.0,1.0,0,1,0,1284,5,1,100.0,101.2,1,1.0,0.0
2.5,2.5,1.0,4.0,2,2,0,1066,5,1,103.7,104.7,0,1.0,0.0
1.2,4.8,2.0,7.0,1,4,0,1908,5,1,106.0,107.9,1,1.49,0.0
2.9,7.6,4.0,7.0,2,7,0,820,5,1,109.0,109.8,1,-3.1,0.0
4.1,7.3,4.0,3.0,4,7,0,978,5,1,111.2,112.1,1,1.0,0.0
4.4,3.4,7.0,4.0,4,3,0,1176,5,1,112.8,114.0,1,1.0,0.0
7.3,4.6,7.0,7.0,7,4,0,1099,5,1,115.0,116.1,0,1.0,0.0
7.2,7.4,7.0,3.0,7,7,0,974,5,1,117.0,118.0,1,1.0,0.0
7.5,3.4,7.0,0.0,7,3,0,809,5,1,118.6,119.4,0,-3.1,0.0
